證期會代碼,公司簡稱,分類代碼,分類名稱
071754,元大6p,0999,認購權證
071755,元大6q,0999,認購權證
071756,元大6r,0999,認購權證
071757,元大6s,0999,認購權證
071758,元大6t,0999,認購權證
071759,元大6u,0999,認購權證
071760,元大6v,0999,認購權證
071761,元大6w,0999,認購權證
071762,元大6x,0999,認購權證
071763,元大6y,0999,認購權證
071764,元大6z,0999,認購權證
071765,元大7a,0999,認購權證
071766,元大7b,0999,認購權證
071767,8f群益,0999,認購權證
071768,8g群益,0999,認購權證
071769,8h群益,0999,認購權證
071770,8i群益,0999,認購權證
071771,8j群益,0999,認購權證
071772,8k群益,0999,認購權證
071773,8l群益,0999,認購權證
071774,8p群益,0999,認購權證
071775,8q群益,0999,認購權證
071776,8r群益,0999,認購權證
071777,8s群益,0999,認購權證
071778,8t群益,0999,認購權證
071779,8u群益,0999,認購權證
071780,8v群益,0999,認購權證
071781,8w群益,0999,認購權證
071782,8x群益,0999,認購權證
071783,8y群益,0999,認購權證
071784,8z群益,0999,認購權證
071785,9a群益,0999,認購權證
071786,9b群益,0999,認購權證
071787,9d群益,0999,認購權證
071788,9e群益,0999,認購權證
071789,9g群益,0999,認購權證
071790,9h群益,0999,認購權證
071791,9j群益,0999,認購權證
071792,9k群益,0999,認購權證
071793,9l群益,0999,認購權證
071794,9m群益,0999,認購權證
071795,9n群益,0999,認購權證
071796,9p群益,0999,認購權證
071797,9q群益,0999,認購權證
071798,9u群益,0999,認購權證
071799,jk元惺,0999,認購權證
071800,jl元惺,0999,認購權證
071801,jm元惺,0999,認購權證
071802,jn元惺,0999,認購權證
071803,jp元惺,0999,認購權證
071804,jq元惺,0999,認購權證
071805,jr元惺,0999,認購權證
071806,js元惺,0999,認購權證
071807,日盛09,0999,認購權證
071808,日盛10,0999,認購權證
071809,日盛11,0999,認購權證
071810,日盛12,0999,認購權證
071811,日盛13,0999,認購權證
071812,日盛14,0999,認購權證
071813,日盛15,0999,認購權證
071814,日盛16,0999,認購權證
071815,日盛17,0999,認購權證
071816,日盛18,0999,認購權證
071817,日盛19,0999,認購權證
071818,日盛20,0999,認購權證
071819,日盛21,0999,認購權證
071820,日盛22,0999,認購權證
071821,日盛23,0999,認購權證
071822,日盛24,0999,認購權證
071823,日盛25,0999,認購權證
071824,日盛26,0999,認購權證
071825,日盛27,0999,認購權證
071826,日盛28,0999,認購權證
071827,日盛29,0999,認購權證
071828,日盛30,0999,認購權證
071829,日盛31,0999,認購權證
071830,ec亞沽,0999,認購權證
071831,惺邦14,0999,認購權證
071832,惺邦15,0999,認購權證
071833,惺邦18,0999,認購權證
071834,惺邦19,0999,認購權證
071835,惺邦20,0999,認購權證
071836,惺邦21,0999,認購權證
071837,惺邦22,0999,認購權證
071838,惺邦23,0999,認購權證
071839,惺邦24,0999,認購權證
071840,惺邦25,0999,認購權證
071841,惺邦26,0999,認購權證
071842,惺邦27,0999,認購權證
071843,惺邦28,0999,認購權證
071844,惺邦29,0999,認購權證
071845,惺邦30,0999,認購權證
071846,惺邦31,0999,認購權證
071847,惺邦32,0999,認購權證
071848,惺邦33,0999,認購權證
071849,惺邦34,0999,認購權證
071850,惺邦35,0999,認購權證
071851,惺邦36,0999,認購權證
071852,惺邦37,0999,認購權證
071853,惺邦38,0999,認購權證
071854,惺邦39,0999,認購權證
071855,惺邦40,0999,認購權證
071856,惺邦41,0999,認購權證
071857,惺邦42,0999,認購權證
071858,惺邦43,0999,認購權證
071859,惺邦44,0999,認購權證
071860,惺邦45,0999,認購權證
071861,dd中則,0999,認購權證
071862,de中則,0999,認購權證
071863,df中則,0999,認購權證
071864,dg中則,0999,認購權證
071865,dh中則,0999,認購權證
071866,19第一,0999,認購權證
071867,20第一,0999,認購權證
071868,21第一,0999,認購權證
071869,22第一,0999,認購權證
071870,23第一,0999,認購權證
071871,24第一,0999,認購權證
071872,25第一,0999,認購權證
071873,26第一,0999,認購權證
071874,2f永豐,0999,認購權證
071875,2g永豐,0999,認購權證
071876,2h永豐,0999,認購權證
071877,2i永豐,0999,認購權證
071878,2j永豐,0999,認購權證
071879,2k永豐,0999,認購權證
071880,2l永豐,0999,認購權證
071881,2p永豐,0999,認購權證
071882,9y群益,0999,認購權證
071883,9z群益,0999,認購權證
071884,aa群益,0999,認購權證
071885,ab群益,0999,認購權證
071886,ac群益,0999,認購權證
071887,ad群益,0999,認購權證
071888,ae群益,0999,認購權證
071889,af群益,0999,認購權證
071890,ag群益,0999,認購權證
071891,日盛33,0999,認購權證
071892,ed亞沽,0999,認購權證
071893,統一b7,0999,認購權證
071894,統一b8,0999,認購權證
071895,統一b9,0999,認購權證
071896,統一c1,0999,認購權證
071897,統一c2,0999,認購權證
071898,統一c3,0999,認購權證
071899,統一c4,0999,認購權證
071900,統一c5,0999,認購權證
071901,統一c6,0999,認購權證
071902,ju元惺,0999,認購權證
071903,jv元惺,0999,認購權證
071904,jw元惺,0999,認購權證
071905,jx元惺,0999,認購權證
071906,jy元惺,0999,認購權證
071907,jz元惺,0999,認購權證
071908,12凱基,0999,認購權證
071909,13凱基,0999,認購權證
071910,14凱基,0999,認購權證
071911,15凱基,0999,認購權證
071912,16凱基,0999,認購權證
071913,17凱基,0999,認購權證
071914,18凱基,0999,認購權證
071915,19凱基,0999,認購權證
071916,20凱基,0999,認購權證
071917,21凱基,0999,認購權證
071918,22凱基,0999,認購權證
071919,23凱基,0999,認購權證
071920,24凱基,0999,認購權證
071921,25凱基,0999,認購權證
071922,26凱基,0999,認購權證
071923,27凱基,0999,認購權證
071924,28凱基,0999,認購權證
071925,29凱基,0999,認購權證
071926,30凱基,0999,認購權證
071927,31凱基,0999,認購權證
071928,33凱基,0999,認購權證
071929,34凱基,0999,認購權證
071930,國泰01,0999,認購權證
071931,國泰ny,0999,認購權證
071932,國泰nz,0999,認購權證
071933,國票62,0999,認購權證
071934,國票63,0999,認購權證
071935,國票64,0999,認購權證
071936,國票65,0999,認購權證
071937,國票66,0999,認購權證
071938,惺邦47,0999,認購權證
071939,惺邦48,0999,認購權證
071940,惺邦49,0999,認購權證
071941,惺邦50,0999,認購權證
071942,惺邦51,0999,認購權證
071943,惺邦52,0999,認購權證
071944,惺邦53,0999,認購權證
071945,惺邦54,0999,認購權證
071946,惺邦55,0999,認購權證
071947,惺邦56,0999,認購權證
071948,元大7j,0999,認購權證
071949,元大7k,0999,認購權證
071950,元大7l,0999,認購權證
071951,元大7m,0999,認購權證
071952,元大7n,0999,認購權證
071953,元大7p,0999,認購權證
071954,元大7q,0999,認購權證
071955,元大7r,0999,認購權證
071956,元大7s,0999,認購權證
071957,元大7t,0999,認購權證
071958,元大7u,0999,認購權證
071959,元大7v,0999,認購權證
071960,元大7w,0999,認購權證
071961,元大7x,0999,認購權證
071962,元大7y,0999,認購權證
071963,元大7z,0999,認購權證
071964,元大8a,0999,認購權證
071965,元大8b,0999,認購權證
071966,元大8c,0999,認購權證
071967,元大8d,0999,認購權證
071968,元大8e,0999,認購權證
071969,元大8f,0999,認購權證
071970,元大8g,0999,認購權證
071971,元大8h,0999,認購權證
071972,元大8i,0999,認購權證
071973,元大8j,0999,認購權證
071974,元大8k,0999,認購權證
071975,元大8l,0999,認購權證
071976,元大8m,0999,認購權證
071977,元大8n,0999,認購權證
071978,元大8p,0999,認購權證
071979,元大8q,0999,認購權證
071980,元大8r,0999,認購權證
071981,元大8s,0999,認購權證
071982,元大8t,0999,認購權證
071983,元大8u,0999,認購權證
071984,元大8v,0999,認購權證
071985,元大8x,0999,認購權證
071986,元大8y,0999,認購權證
071987,元大8z,0999,認購權證
071988,永昌mp,0999,認購權證
071989,永昌mq,0999,認購權證
071990,27第一,0999,認購權證
071991,28第一,0999,認購權證
071992,29第一,0999,認購權證
071993,dm中則,0999,認購權證
071994,dn中則,0999,認購權證
071995,dp中則,0999,認購權證
071996,dq中則,0999,認購權證
071997,元大9e,0999,認購權證
071998,元大9f,0999,認購權證
071999,元大9g,0999,認購權證
072000,元大9h,0999,認購權證
072001,元大9i,0999,認購權證
072002,元大9j,0999,認購權證
072003,元大9k,0999,認購權證
072004,元大9l,0999,認購權證
072005,元大9m,0999,認購權證
072006,元大9n,0999,認購權證
072007,36凱基,0999,認購權證
072008,37凱基,0999,認購權證
072009,38凱基,0999,認購權證
072010,39凱基,0999,認購權證
072011,40凱基,0999,認購權證
072012,41凱基,0999,認購權證
072013,42凱基,0999,認購權證
072014,44凱基,0999,認購權證
072015,工銀b8,0999,認購權證
072016,康姓mz,0999,認購權證
072017,康姓na,0999,認購權證
072018,康姓nb,0999,認購權證
072019,康姓nc,0999,認購權證
072020,康姓nd,0999,認購權證
072021,康姓ne,0999,認購權證
072022,康姓nf,0999,認購權證
072023,康姓ng,0999,認購權證
072024,康姓nh,0999,認購權證
072025,康姓ni,0999,認購權證
072026,康姓nj,0999,認購權證
072027,康姓nk,0999,認購權證
072028,康姓nl,0999,認購權證
072029,統一c7,0999,認購權證
072030,ka元惺,0999,認購權證
072031,kb元惺,0999,認購權證
072032,kc元惺,0999,認購權證
072033,kd元惺,0999,認購權證
072034,ke元惺,0999,認購權證
072035,kf元惺,0999,認購權證
072036,kg元惺,0999,認購權證
072037,kh元惺,0999,認購權證
072038,kj元惺,0999,認購權證
072039,日盛35,0999,認購權證
072040,日盛36,0999,認購權證
072041,日盛37,0999,認購權證
072042,日盛38,0999,認購權證
072043,日盛39,0999,認購權證
072044,nl兆豐,0999,認購權證
072045,nm兆豐,0999,認購權證
072046,nn兆豐,0999,認購權證
072047,np兆豐,0999,認購權證
072048,nq兆豐,0999,認購權證
072049,nr兆豐,0999,認購權證
072050,ns兆豐,0999,認購權證
072051,nv兆豐,0999,認購權證
072052,nw兆豐,0999,認購權證
072053,nx兆豐,0999,認購權證
072054,ny兆豐,0999,認購權證
072055,nz兆豐,0999,認購權證
072056,兆豐aa,0999,認購權證
072057,兆豐ab,0999,認購權證
072058,兆豐ac,0999,認購權證
072059,兆豐ad,0999,認購權證
072060,兆豐ae,0999,認購權證
072061,兆豐af,0999,認購權證
072062,2q永豐,0999,認購權證
072063,2r永豐,0999,認購權證
072064,2s永豐,0999,認購權證
072065,2t永豐,0999,認購權證
072066,2u永豐,0999,認購權證
072067,2v永豐,0999,認購權證
072068,2w永豐,0999,認購權證
072069,2x永豐,0999,認購權證
072070,2z永豐,0999,認購權證
072071,ai群益,0999,認購權證
072072,aj群益,0999,認購權證
072073,ak群益,0999,認購權證
072074,al群益,0999,認購權證
072075,am群益,0999,認購權證
072076,an群益,0999,認購權證
072077,aq群益,0999,認購權證
072078,ar群益,0999,認購權證
072079,大眾f5,0999,認購權證
072080,大眾f6,0999,認購權證
072081,大眾f7,0999,認購權證
072082,大眾f8,0999,認購權證
072083,國票67,0999,認購權證
072084,國票68,0999,認購權證
072085,國票70,0999,認購權證
072086,國票71,0999,認購權證
072087,kn元惺,0999,認購權證
072088,kp元惺,0999,認購權證
072089,kq元惺,0999,認購權證
072090,kr元惺,0999,認購權證
072091,ks元惺,0999,認購權證
072092,kt元惺,0999,認購權證
072093,統一c9,0999,認購權證
072094,3b永豐,0999,認購權證
072095,3c永豐,0999,認購權證
072096,3d永豐,0999,認購權證
072097,3e永豐,0999,認購權證
072098,3f永豐,0999,認購權證
072099,3g永豐,0999,認購權證
072100,45凱基,0999,認購權證
072101,46凱基,0999,認購權證
072102,47凱基,0999,認購權證
072103,48凱基,0999,認購權證
072104,49凱基,0999,認購權證
072105,50凱基,0999,認購權證
072106,51凱基,0999,認購權證
072107,52凱基,0999,認購權證
072108,30第一,0999,認購權證
072109,31第一,0999,認購權證
072110,ds中則,0999,認購權證
072111,dt中則,0999,認購權證
072112,du中則,0999,認購權證
072113,dv中則,0999,認購權證
072114,國泰03,0999,認購權證
072115,國泰04,0999,認購權證
072116,元大9u,0999,認購權證
072117,元大9v,0999,認購權證
072118,元大9w,0999,認購權證
072119,元大9x,0999,認購權證
072120,元大9y,0999,認購權證
072121,元大9z,0999,認購權證
072122,a1元大,0999,認購權證
072123,a2元大,0999,認購權證
072124,a3元大,0999,認購權證
072125,日盛41,0999,認購權證
072126,日盛42,0999,認購權證
072127,日盛43,0999,認購權證
072128,惺邦60,0999,認購權證
072129,惺邦61,0999,認購權證
072130,惺邦62,0999,認購權證
072131,惺邦63,0999,認購權證
072132,惺邦64,0999,認購權證
072133,惺邦65,0999,認購權證
072134,惺邦66,0999,認購權證
072135,兆豐ak,0999,認購權證
072136,兆豐al,0999,認購權證
072137,兆豐am,0999,認購權證
072138,兆豐an,0999,認購權證
072139,兆豐ap,0999,認購權證
072140,兆豐aq,0999,認購權證
072141,兆豐ar,0999,認購權證
072142,兆豐as,0999,認購權證
072143,兆豐at,0999,認購權證
072144,兆豐au,0999,認購權證
072145,兆豐av,0999,認購權證
072146,兆豐aw,0999,認購權證
072147,兆豐ax,0999,認購權證
072148,兆豐ay,0999,認購權證
072149,兆豐az,0999,認購權證
072150,32第一,0999,認購權證
072151,33第一,0999,認購權證
072152,34第一,0999,認購權證
072153,59凱基,0999,認購權證
072154,60凱基,0999,認購權證
072155,61凱基,0999,認購權證
072156,62凱基,0999,認購權證
072157,63凱基,0999,認購權證
072158,64凱基,0999,認購權證
072159,65凱基,0999,認購權證
072160,66凱基,0999,認購權證
072161,67凱基,0999,認購權證
072162,68凱基,0999,認購權證
072163,69凱基,0999,認購權證
072164,工銀b9,0999,認購權證
072165,dw中則,0999,認購權證
072166,dx中則,0999,認購權證
072167,dy中則,0999,認購權證
072168,dz中則,0999,認購權證
072169,ea中則,0999,認購權證
072170,b5元大,0999,認購權證
072171,b6元大,0999,認購權證
072172,b7元大,0999,認購權證
072173,b8元大,0999,認購權證
072174,b9元大,0999,認購權證
072175,c1元大,0999,認購權證
072176,c2元大,0999,認購權證
072177,c3元大,0999,認購權證
072178,c4元大,0999,認購權證
072179,c5元大,0999,認購權證
072180,c6元大,0999,認購權證
072181,c7元大,0999,認購權證
072182,康姓nm,0999,認購權證
072183,康姓nn,0999,認購權證
072184,康姓np,0999,認購權證
072185,ku元惺,0999,認購權證
072186,kv元惺,0999,認購權證
072187,kw元惺,0999,認購權證
072188,kx元惺,0999,認購權證
072189,ky元惺,0999,認購權證
072190,at群益,0999,認購權證
072191,au群益,0999,認購權證
072192,av群益,0999,認購權證
072193,aw群益,0999,認購權證
072194,ay群益,0999,認購權證
072195,az群益,0999,認購權證
072196,ba群益,0999,認購權證
072197,bb群益,0999,認購權證
072198,bc群益,0999,認購權證
072199,bd群益,0999,認購權證
072200,be群益,0999,認購權證
072201,bf群益,0999,認購權證
072202,bg群益,0999,認購權證
072203,bh群益,0999,認購權證
072204,bj群益,0999,認購權證
072205,bn群益,0999,認購權證
072206,bp群益,0999,認購權證
072207,3h永豐,0999,認購權證
072208,3i永豐,0999,認購權證
072209,3j永豐,0999,認購權證
072210,3k永豐,0999,認購權證
072211,3l永豐,0999,認購權證
072212,3m永豐,0999,認購權證
072213,3n永豐,0999,認購權證
072214,3p永豐,0999,認購權證
072215,3q永豐,0999,認購權證
072216,3r永豐,0999,認購權證
072217,3s永豐,0999,認購權證
072218,3t永豐,0999,認購權證
